ID,Group,weight_group,Weight,Time,Country,gender,urban_global,education_ISCE,age,a_1,a_2,a_3,a_4,a_5,proposal_01,proposal_02,proposal_03,proposal_04,proposal_05,proposal_06,proposal_07,proposal_08,proposal_09,proposal_10,proposal_11,proposal_12,proposal_13,proposal_14,proposal_15,proposal_16,proposal_17,proposal_18,proposal_19,proposal_20,proposal_21,proposal_22,proposal_23,proposal_24,proposal_25,proposal_26,proposal_27,proposal_28,proposal_29,proposal_30,proposal_31,proposal_32,proposal_33,proposal_34,proposal_35,proposal_36,proposal_37,proposal_38,proposal_39,proposal_40,proposal_41,proposal_42,proposal_43,proposal_44,proposal_45,statement_01,statement_02,statement_03,statement_04,statement_05,statement_06,statement_07,statement_08,statement_09,statement_10,statement_11,statement_12,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,civic_1,civic_2,civic_3,civic_4,civic_5,civic_6,civic_7,disagree_1,disagree_2,disagree_3,disagree_4,disagree_5,disagree_6,disagree_7,disagree_8,disagree_9,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,b_01,b_02,b_03,b_04,b_05,b_06,b_07,b_08_1,b_08_2,b_08_3,b_08_4,b_08_5,b_09,b_10_01,b_10_02,b_10_03,b_10_04,b_10_05,b_10_06,b_10_07,b_10_08,b_10_09,b_10_10,b_10_11,b_10_12,b_10_13,b_10_14,b_10_15,b_10_16,eval_01,eval_02,eval_03,eval_04,eval_05,eval_06,eval_07,eval_08,eval_09,eval_10,eval_11,eval_12,eval_13,eval_14,eval_15,eval_16,eval_17,eval_18
TZ_885,1,Tanzania_Treatment,0.114277301461274,0,6,1,0,5,30,8,10,0,,,10,9,10,7,10,8,9,9,9,10,10,7,8,10,10,10,10,10,10,10,10,10,9,9,10,6,9,10,9,8,10,9,10,10,7,9,6,10,8,7,9,9,9,9,10,7,9,9,10,9,8,8,9,8,10,10,9,10,10,9,8,10,9,10,7,10,9,8,7,10,9,9,8,10,8,10,9,10,9,8,10,7,10,9,9,9,9,4,3,1,1,1,4,1,1,1,6,6,,,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_886,1,Tanzania_Treatment,0.2627616309337115,0,6,0,0,5,21,10,10,1,10,10,9,9,,10,10,9,9,10,10,10,9,9,9,4,10,10,8,10,,10,7,10,10,10,9,10,7,8,8,10,9,8,4,7,9,6,5,9,8,7,8,10,5,6,8,7,6,10,,8,9,10,7,10,9,,10,10,10,5,10,10,5,0,9,10,10,5,5,1,5,10,10,10,10,9,10,10,10,,8,8,3,9,6,10,8,2,,,2,,2,1,1,1,2,1,1,8,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_887,1,Tanzania_Treatment,0.21815489360137372,0,6,0,0,2,35,3,8,0,,,8,8,8,8,6,7,2,7,7,10,6,8,7,5,6,5,6,7,8,3,7,6,4,8,9,4,8,6,6,6,7,7,4,5,6,3,6,7,4,5,4,7,7,7,6,8,8,6,8,8,7,4,7,5,7,6,8,7,4,5,5,7,7,3,8,4,4,8,8,7,6,6,8,8,3,5,8,7,7,4,5,8,4,8,8,5,6,3,,2,1,4,3,1,3,2,2,6,,,0,0,0,0,0,60,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_888,1,Tanzania_Treatment,0.21815489360137372,0,6,0,0,5,38,10,10,0,,,5,10,10,5,10,5,10,10,10,10,10,10,10,10,10,6,10,10,10,6,10,10,5,5,5,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,2,5,3,4,1,3,5,4,1,,,0,0,0,0,0,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,
TZ_6,0,Tanzania_Control,1.328616202935575,1,6,0,0,2,20,5,10,0,,,5,5,0,0,5,0,5,10,10,10,5,10,10,10,10,10,5,10,0,5,5,10,10,10,5,5,5,0,10,5,10,10,5,10,10,10,10,5,5,10,10,10,5,,10,5,10,0,5,5,10,10,10,5,5,10,5,5,5,10,10,5,5,10,10,5,10,5,5,10,10,5,5,5,10,10,10,10,5,5,5,10,5,10,10,10,5,4,,2,5,3,4,1,1,2,1,1,,,0,0,0,0,0,25,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,
TZ_23,0,Tanzania_Control,1.993730468467726,1,6,1,0,2,24,5,10,0,,,5,5,5,10,10,0,10,10,5,10,5,10,5,10,5,10,10,0,10,0,5,5,10,0,10,5,5,10,5,5,10,10,10,10,5,5,10,10,5,10,10,5,5,5,10,10,5,0,5,10,5,5,10,5,5,5,5,5,5,10,0,10,5,10,10,5,5,5,5,10,10,10,5,5,5,10,5,10,5,5,5,10,5,10,10,10,10,4,1,1,5,3,3,1,1,2,6,6,,,0,0,0,0,0,61,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_35,0,Tanzania_Control,1.328616202935575,1,6,0,0,1,24,8,3,0,,,9,5,5,9,9,8,9,8,8,2,9,6,8,6,9,6,9,8,4,3,8,8,8,4,7,9,6,4,9,8,8,6,8,4,7,8,3,7,6,9,9,9,6,6,8,8,9,3,4,6,2,7,8,3,6,4,9,8,6,9,7,4,4,9,2,6,7,2,4,6,3,9,3,7,9,6,3,9,8,7,7,4,8,4,3,3,6,2,2,1,2,4,3,1,1,1,8,5,,,0,0,0,0,0,50,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_47,0,Tanzania_Control,1.328616202935575,1,6,0,0,4,24,10,10,0,,,8,8,7,9,10,10,10,9,8,9,10,10,9,9,10,9,8,9,9,10,9,9,7,10,10,10,10,10,10,10,10,10,8,10,10,10,10,9,10,10,8,9,9,10,8,10,10,10,9,9,8,8,9,9,10,10,10,9,8,8,7,9,10,9,10,10,10,9,10,8,10,10,5,5,5,5,5,5,5,5,5,10,10,10,10,10,9,,,,5,,,1,,6,,4,,,0,0,0,0,0,70,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_48,0,Tanzania_Control,1.993730468467726,1,6,1,0,2,24,10,9,0,,,9,8,6,8,7,5,6,5,9,9,5,7,8,9,8,9,7,5,9,8,5,7,6,5,8,6,9,6,5,8,9,5,9,7,5,7,9,9,8,5,9,8,9,8,7,5,6,6,8,7,5,5,9,8,8,6,5,7,5,9,8,9,5,10,8,8,6,10,10,5,9,,6,8,8,9,5,10,9,8,9,6,5,10,10,10,9,,,,5,,5,1,1,6,,2,,,0,0,0,0,0,70,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,
TZ_49,0,Tanzania_Control,1.993730468467726,1,6,1,0,4,22,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,10,5,5,10,10,10,10,10,10,,,5,5,,,1,,6,,2,1,,0,0,0,0,1,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_67,0,Tanzania_Control,1.993730468467726,1,6,1,0,2,19,8,8,0,,,8,6,6,8,7,8,6,9,5,7,7,9,8,7,10,6,9,8,8,9,10,7,6,8,9,6,9,8,6,7,8,5,7,8,9,10,8,8,6,9,7,5,9,9,8,7,10,9,7,9,8,8,10,6,7,7,8,8,7,7,6,10,10,9,8,6,10,7,6,9,9,7,6,7,9,7,7,8,10,9,5,10,6,8,9,6,8,4,1,1,5,3,1,1,1,1,1,1,,,0,0,0,0,0,30,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_82,0,Tanzania_Control,1.328616202935575,1,6,0,0,2,23,10,8,0,,,8,6,6,9,8,9,9,9,10,10,8,7,5,5,9,8,7,9,10,8,8,7,7,6,7,10,6,8,7,8,10,8,7,9,7,7,10,8,8,8,6,7,10,9,9,8,8,10,10,7,10,8,7,8,6,10,7,10,1,10,5,10,6,7,8,10,9,5,0,7,7,9,10,10,10,8,6,5,7,8,7,10,6,8,7,7,9,4,,,3,1,,1,2,1,3,6,,,0,0,0,0,0,35,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_84,0,Tanzania_Control,1.328616202935575,1,6,0,0,4,21,10,10,1,10,10,8,10,8,7,5,9,5,8,5,6,8,9,5,6,8,8,9,9,8,5,8,5,9,5,9,7,8,9,9,8,8,9,8,9,9,9,9,8,6,5,9,8,5,7,9,5,7,8,6,9,6,8,9,9,8,7,7,10,8,10,10,10,9,10,10,8,7,8,8,9,5,5,5,5,5,5,5,5,5,5,5,9,9,8,9,9,9,4,,5,5,,,1,,6,1,1,4,8,0,0,0,0,1,90,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
TZ_85,0,Tanzania_Control,1.328616202935575,1,6,0,,0,21,10,10,0,,,10,8,6,10,10,10,10,10,8,10,8,7,8,8,9,8,10,8,10,9,10,5,5,8,10,10,8,8,9,6,10,6,8,10,7,9,7,9,8,6,10,8,9,10,10,7,8,8,9,10,7,10,8,10,8,5,9,9,10,10,10,10,8,10,9,2,8,0,9,0,9,7,8,1,10,10,7,7,5,9,7,7,5,8,5,8,9,2,1,2,4,2,5,1,2,2,1,1,,,0,0,0,0,0,40,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_87,0,Tanzania_Control,1.328616202935575,1,6,0,0,5,23,10,10,0,,,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,9,10,10,10,7,9,6,10,6,10,5,5,6,5,5,5,10,10,5,10,10,10,10,10,10,10,,,,5,,5,1,1,6,4,4,,,0,0,0,0,0,70,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_104,0,Tanzania_Control,1.328616202935575,1,6,0,0,4,24,10,10,0,,,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,5,10,5,10,10,10,10,10,5,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,,1,5,4,4,1,1,1,8,1,,,0,0,0,0,0,55,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_112,0,Tanzania_Control,1.993730468467726,1,6,1,0,4,23,10,10,0,,,10,10,3,4,4,4,7,9,4,9,9,10,10,9,9,10,9,10,10,9,10,9,8,10,10,8,5,5,5,8,6,10,10,9,9,10,10,9,4,10,10,9,10,9,10,10,9,4,9,10,10,8,9,10,10,10,10,10,7,10,8,8,10,10,10,4,8,3,3,3,5,5,9,9,8,10,9,10,10,9,7,10,10,10,6,8,5,4,,1,5,,4,1,2,1,1,1,,,0,0,0,0,0,,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,
TZ_114,0,Tanzania_Control,1.328616202935575,1,6,0,0,2,22,10,10,1,5,5,10,10,1,10,3,0,6,10,7,5,8,10,5,10,10,9,6,10,10,9,5,7,6,10,7,8,6,7,10,10,5,10,10,10,10,7,7,9,0,10,10,5,10,7,8,5,10,9,8,8,9,6,5,10,10,6,8,3,9,10,5,10,10,10,10,10,5,2,9,3,7,10,5,5,10,9,8,5,10,8,10,10,5,10,10,9,5,3,2,,5,2,3,1,2,1,1,1,2,3,0,1,0,0,0,50,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_135,0,Tanzania_Control,1.328616202935575,1,6,0,1,5,24,10,10,0,,,9,9,9,5,9,9,9,9,9,5,8,9,9,7,9,9,8,9,7,8,8,9,9,5,9,9,7,8,9,8,9,8,5,9,9,7,5,5,5,5,5,6,8,7,7,5,5,5,5,5,8,8,9,6,7,6,7,6,7,8,6,9,6,10,7,7,6,5,5,5,10,9,,,,9,5,5,9,5,7,9,9,9,9,9,9,1,,3,5,,,1,1,6,5,5,,,0,0,0,0,0,90,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,
TZ_161,0,Tanzania_Control,1.328616202935575,1,6,0,0,2,24,5,5,0,,,10,10,3,0,0,1,10,10,8,10,10,10,10,10,8,10,7,10,6,8,5,10,7,10,10,9,10,8,10,10,10,9,10,10,10,10,5,7,1,10,6,10,10,10,9,5,6,8,9,6,10,10,10,9,6,10,5,2,10,10,5,10,10,10,10,10,8,5,5,10,10,10,5,7,10,10,8,8,10,10,10,10,10,10,10,5,10,4,2,1,5,,1,1,2,1,1,1,,,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_184,0,Tanzania_Control,0.21450245522475492,1,6,1,1,2,23,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,9,9,9,9,9,9,,,5,5,,5,1,3,6,3,3,,,0,0,0,0,0,60,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_213,0,Tanzania_Control,1.993730468467726,1,6,1,0,2,21,10,10,0,,,10,10,10,10,9,10,10,10,10,8,10,10,8,10,10,9,10,9,10,9,10,9,10,8,9,10,10,10,9,10,10,9,9,9,10,8,10,10,8,10,10,8,10,9,10,10,9,10,10,10,10,10,10,10,10,10,9,9,8,8,9,8,9,8,10,9,10,10,,10,10,9,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,,,,5,,,1,,6,,,,,0,0,0,0,0,80,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_219,0,Tanzania_Control,1.993730468467726,1,6,1,1,2,24,10,10,0,,,7,7,7,5,6,6,7,7,7,9,6,7,5,9,7,9,6,9,6,8,7,8,6,6,9,9,6,6,7,8,7,6,7,8,7,6,7,7,8,9,5,5,9,5,8,5,6,7,8,7,6,5,6,6,6,7,7,7,7,9,9,10,6,8,9,6,5,9,6,5,,9,,,,8,,,8,6,9,7,7,7,7,7,7,,,4,5,,3,1,,6,1,1,,,0,0,0,0,0,80,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,
TZ_226,0,Tanzania_Control,1.328616202935575,1,6,0,1,2,23,10,9,0,,,8,9,8,5,6,8,8,8,9,7,6,7,5,7,8,9,8,9,8,7,9,9,9,5,9,9,6,7,7,6,7,9,8,5,6,7,8,6,7,8,9,8,5,8,7,,5,5,5,,6,5,7,7,8,7,6,8,5,8,8,9,6,9,9,8,6,5,5,5,8,6,5,5,,7,,,9,5,8,8,6,10,8,9,7,2,,5,5,,4,1,,6,2,2,,,0,0,0,0,0,90,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,
TZ_291,0,Tanzania_Control,0.2627616309337115,1,6,0,0,1,21,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,5,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,,1,4,2,4,1,1,1,4,4,,,0,0,0,0,0,40,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_295,0,Tanzania_Control,0.2627616309337115,1,6,0,0,2,19,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,5,10,10,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,2,2,4,1,1,1,1,1,,,0,0,0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_298,0,Tanzania_Control,0.2627616309337115,1,6,0,0,4,24,10,10,0,,,5,6,5,6,7,7,6,7,6,6,6,6,7,5,9,6,8,6,8,7,8,8,7,5,6,5,6,9,7,7,5,7,5,8,5,7,6,6,5,5,5,5,6,5,6,5,5,5,5,5,5,7,6,7,5,8,6,5,8,6,7,7,7,8,6,5,8,5,5,5,8,9,7,5,5,9,5,7,8,5,8,5,5,5,5,5,5,2,,1,5,,,1,1,6,4,2,,,0,0,0,0,0,50,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,
TZ_304,0,Tanzania_Control,0.2627616309337115,1,6,0,0,,23,10,10,1,10,10,9,10,10,10,10,9,10,10,8,9,10,10,9,10,10,10,9,9,9,9,10,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,9,10,10,8,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,9,8,9,10,8,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,,,,5,,5,1,,6,,,,,0,0,0,0,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_307,0,Tanzania_Control,0.21450245522475492,1,6,1,1,1,22,8,7,0,,,8,9,6,7,7,7,6,4,9,8,7,6,9,8,8,5,8,7,10,8,7,7,6,9,8,7,9,6,7,8,8,8,7,7,8,6,7,6,8,9,10,7,7,8,6,9,6,7,8,9,7,8,7,7,8,8,9,8,8,6,6,8,9,7,9,7,7,6,6,8,9,9,9,7,5,6,9,7,9,7,8,8,6,6,7,8,7,2,1,3,,3,1,1,1,1,1,7,,,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
TZ_309,0,Tanzania_Control,0.21450245522475492,1,6,1,0,4,24,10,10,0,,,10,7,8,6,10,7,8,5,9,10,8,5,5,7,10,5,10,10,8,10,7,5,10,6,5,10,10,10,10,10,10,5,10,10,10,10,10,10,5,5,5,10,10,7,5,10,5,6,10,10,5,10,5,10,6,5,10,10,5,5,10,10,10,10,5,5,5,10,5,5,5,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,2,,1,4,1,4,1,1,1,4,4,,,0,0,0,0,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,
TZ_325,0,Tanzania_Control,0.21450245522475492,1,6,1,0,4,23,10,10,0,,,10,7,10,10,10,7,10,9,8,8,10,8,8,10,7,7,10,6,6,4,10,6,5,9,7,10,7,4,8,3,8,7,10,3,7,7,10,5,10,6,8,6,8,6,10,6,6,5,4,6,5,3,9,8,8,3,8,3,6,8,9,8,9,5,7,7,3,7,8,8,6,8,7,8,9,8,5,4,8,8,7,2,7,10,8,7,3,3,,2,1,3,5,1,2,2,4,4,,,0,0,0,0,0,45,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_343,0,Tanzania_Control,0.2627616309337115,1,6,0,0,,24,10,10,0,,,8,9,7,7,8,7,6,8,9,9,8,9,6,9,7,8,6,7,8,6,7,8,8,6,8,9,8,6,5,6,7,7,7,7,5,7,7,6,7,5,6,7,5,8,7,5,6,5,7,7,8,8,6,8,5,7,5,6,6,8,5,9,7,8,7,6,5,5,5,5,8,7,5,6,5,8,5,5,7,6,6,5,7,7,6,6,6,,,,5,,,1,1,6,6,6,,,0,0,0,0,0,60,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_360,0,Tanzania_Control,0.21450245522475492,1,6,1,1,1,24,10,7,1,7,6,9,7,7,6,8,8,7,5,8,6,6,9,8,7,9,9,4,9,7,7,10,6,7,8,5,8,8,5,6,7,6,7,6,8,5,9,5,7,8,8,5,7,8,9,8,9,6,10,9,7,5,9,9,5,9,7,8,6,8,10,9,7,5,7,9,6,8,6,0,7,8,5,7,5,5,5,6,8,7,6,6,4,10,6,5,5,6,3,,3,3,2,4,1,2,1,2,4,2,6,0,0,0,1,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_378,0,Tanzania_Control,0.21450245522475492,1,6,1,0,5,24,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,4,2,4,1,1,1,1,1,,,0,0,0,0,0,60,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_386,0,Tanzania_Control,0.21450245522475492,1,6,1,0,5,23,10,7,0,,,8,8,9,10,9,7,5,9,5,8,10,10,8,4,6,9,9,6,8,5,9,10,10,7,7,9,5,7,10,8,7,10,6,9,8,10,7,8,7,6,8,10,8,8,10,10,7,9,7,10,10,8,5,7,10,10,8,7,1,3,8,10,6,10,10,10,7,6,6,2,8,7,6,5,6,7,8,5,7,5,10,10,7,10,6,8,3,3,,3,5,,,1,2,1,7,7,,,0,0,0,0,0,80,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_389,0,Tanzania_Control,0.21450245522475492,1,6,1,0,4,20,9,10,0,,,10,9,10,10,7,9,8,8,9,9,10,9,9,8,9,7,10,9,9,9,8,7,8,9,8,8,8,7,9,8,9,8,9,10,7,7,9,10,8,9,8,10,7,9,10,8,9,10,10,8,9,10,9,7,8,10,8,10,9,6,8,8,7,8,9,9,8,7,8,7,6,10,7,7,5,9,7,8,8,4,9,8,6,6,6,8,8,2,,5,3,2,5,1,2,3,5,6,,,0,0,0,0,0,20,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,
TZ_391,0,Tanzania_Control,1.993730468467726,1,6,1,1,2,24,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,10,5,5,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,1,,1,2,2,4,1,1,1,1,1,,,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_394,0,Tanzania_Control,0.21450245522475492,1,6,1,0,4,23,8,10,0,,,10,9,8,9,9,8,8,10,8,10,8,9,8,10,8,8,8,9,10,10,7,10,9,8,9,8,8,7,8,9,10,8,9,10,9,9,7,6,8,8,9,8,7,8,8,9,8,7,7,9,8,7,10,7,9,8,9,7,10,7,8,7,8,10,8,9,7,8,7,7,7,6,6,7,5,9,5,6,8,4,8,3,7,7,7,7,5,2,,5,5,,2,1,1,2,3,4,,,0,0,0,0,0,10,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_399,0,Tanzania_Control,0.21450245522475492,1,6,1,0,,21,10,10,0,,,6,5,5,6,6,6,5,5,5,7,7,5,5,8,5,8,8,8,5,6,6,6,5,5,8,5,6,9,6,9,7,5,5,7,8,9,8,5,7,7,5,5,6,7,7,5,7,5,7,6,6,6,7,6,5,6,8,7,8,9,7,9,7,9,5,7,,,,,10,9,5,,5,9,5,,9,6,7,6,9,9,9,8,7,,,1,5,,5,1,,6,7,7,,,0,0,0,0,0,80,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,
TZ_400,0,Tanzania_Control,1.993730468467726,1,6,1,0,4,19,9,9,1,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,10,9,9,9,10,9,9,9,9,9,10,10,9,10,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,10,10,10,8,7,8,10,5,9,9,9,5,9,8,6,6,5,6,6,6,8,6,6,7,7,7,8,7,7,4,,1,2,2,4,1,1,6,2,1,3,8,0,0,0,0,1,85,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_401,0,Tanzania_Control,0.21450245522475492,1,6,1,0,4,24,9,8,0,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,7,8,8,9,10,8,10,9,10,6,8,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,9,8,9,9,9,8,8,8,7,8,8,8,7,9,5,5,5,7,5,5,7,5,5,9,9,9,9,9,9,1,,2,5,2,4,1,1,3,3,3,,,0,0,0,0,0,85,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
TZ_402,0,Tanzania_Control,1.993730468467726,1,6,1,0,4,24,10,10,0,,,8,9,7,8,10,7,7,9,9,9,9,8,8,8,9,9,8,9,8,9,9,9,10,10,9,10,5,10,10,10,7,7,8,8,9,8,8,8,8,8,7,6,6,5,6,9,8,9,10,10,10,9,10,10,10,10,7,9,6,10,9,10,9,9,6,6,7,6,9,9,9,9,6,6,6,8,7,6,9,6,8,8,8,8,8,8,8,4,,1,5,2,5,1,1,3,4,4,,,0,0,0,0,0,50,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TZ_409,0,Tanzania_Control,0.2627616309337115,1,6,0,0,2,19,10,10,0,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,6,5,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,4,2,4,1,1,1,2,1,,,0,0,0,0,0,50,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
