poll_id,definition_id,measure_id,source_waves,scoring_rule,missing_policy,denominator_policy,post_dependent,calibration_sample,evidence
zeguo-2005,zeguo-2005.knowledge_midterm_joint@historical-v1,knowledge_midterm_joint,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.household_income@historical-v1,household_income,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_joint@historical-v1,knowledge_joint,T1|T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_gain@historical-v1,knowledge_gain,T1|T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.log_knowledge_joint@historical-v1,log_knowledge_joint,T1|T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_gain_joint@historical-v1,knowledge_gain_joint,T1|T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_t1@historical-v1,knowledge_t1,T1,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_joint_midterm@historical-v1,knowledge_joint_midterm,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_midterm@historical-v1,knowledge_midterm,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.minority@historical-v1,minority,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,,historical-constant-missing,all missing,not applicable,FALSE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
zeguo-2005,zeguo-2005.knowledge_t2@historical-v1,knowledge_t2,T2,Four original rawanswers key3; explicit three-person POST Q45 itemcoding reconciliation ledger preserves merged sourceversion; no replacement rawanswers,all othercodes includingDK/systemmissing ->0,fixed fouritems,TRUE,historical233selectedsourcepeople; fixed0:10bounds; no subsetrecalibration,china_2005.r; source-materials/knowledge-reconciliation.csv; originalproject labels; mergedDTA itemcoding
btp-health-education-2005,btp-health-education-2005.political_interest_t1@historical-v1,political_interest_t1,T1,q40 code1/2/3/4 ->0/.33/.66/1 then float32,System missing retained,One coded political-interest response,FALSE,All454 reviewed-source rows; preserved individual scales have pairwise available-item denominators,data/btp-health-education-2005/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
btp-national-2003,btp-national-2003.age@historical-v1,age,T1,Direct raw age,Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,One demographic response,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.attitude_extremity@historical-v1,attitude_extremity,T1,Available-item mean of9baseline abs(scale-.5) deviations; each deviation and finalmean float32,Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Not applicable,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.democracy_t1@historical-v1,democracy_t1,T1,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved; Q22 component is half-scaled0/.25/.5",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.democracy_t2@historical-v1,democracy_t2,T2,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved; Q22 component is half-scaled0/.25/.5",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,TRUE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.education_four@historical-v1,education_four,T1,ppeducat1..4 ->0/.33/.66/1; three-category middle.5; highereducation>=.66,Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,One demographic response,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.education_three@historical-v1,education_three,T1,ppeducat1..4 ->0/.33/.66/1; three-category middle.5; highereducation>=.66,Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,One demographic response,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.environment_t1@historical-v1,environment_t1,T1,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.environment_t2@historical-v1,environment_t2,T2,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,TRUE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.female@historical-v1,female,T1,"Sourcegender2 ->1,1 ->0",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,One demographic response,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.foreign_aid_t1@historical-v1,foreign_aid_t1,T1,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.foreign_aid_t2@historical-v1,foreign_aid_t2,T2,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,TRUE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.global_altruism_t1@historical-v1,global_altruism_t1,T1,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved; nested means Q25d/e and Q7/Q37b, Q20/Q21 half-scaled0/.25/.5",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,FALSE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
btp-national-2003,btp-national-2003.global_altruism_t2@historical-v1,global_altruism_t2,T2,"Questionnaire-oriented component recodes and nested available-item means, float32 each step; original weights preserved; nested means Q25d/e and Q7/Q37b, Q20/Q21 half-scaled0/.25/.5",Knowledge: allnoncorrect0; attitudes/demos: nonresponse and systemmissing remainmissing; constantsNA,Available observed attitude components,TRUE,"All245 historical selected source records; scale endpoints from instrument, independent of row subset","NICII_ONLINE_Index_Final_Aug01.doc; us_fp_online/scripts/v_online.do,v_online2.do; nuri/reagg.txt; original poll questionnaire"
